No,Height,Weight,Score,Margin,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hitouts,Tackles,Rebound50s,Inside50s,Clearances,Clangers,FreesFor,FreesAgainst,ContendedPossessions,UncontendedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,RankPercent
865,0.227272727272727,0.117647058823529,0.139294673159215,0.276464830093693,0.083450407417814,0.115072933549433,0.057458563535912,0.040913415794482,0.065476190476191,0.063829787234043,0,0.10180412371134,0.025078369905956,0.078220858895706,0.03125,0.119718309859155,0.042168674698795,0.12,0.065776458951533,0.075323475046211,0.00398406374502,0.015706806282723,0.015452538631347,0,0.09016393442623,66.8571428571429
866,0.522727272727273,0.352941176470588,0.108823963405637,0.268354076352958,0.082607474009553,0.105888708806051,0.07182320441989,0.047573739295909,0.029761904761905,0.051063829787234,0.000716845878136,0.047680412371134,0.053291536050157,0.064417177914111,0.015625,0.089201877934272,0.024096385542169,0.065,0.049950544015826,0.085951940850277,0.02788844621514,0.015706806282723,0.030905077262693,0,0.040983606557377,76.25
867,0.522727272727273,0.607843137254902,0.439648812158772,0.585372675150329,0.198370328744029,0.194489465153971,0.321546961325967,0.165556612749762,0.008928571428571,0.008510638297872,0.001194743130227,0.11340206185567,0.155172413793103,0.050613496932515,0.013392857142857,0.152582159624413,0.087349397590362,0.175,0.111770524233432,0.224121996303142,0.127490039840637,0.00261780104712,0.245033112582781,0,0.024590163934426,87.8333333333333
868,0.477272727272727,0.411764705882353,0.55452265014018,0.445112571668298,0.444787861758921,0.49054565099946,0.401104972375691,0.322074215033302,0.044642857142857,0.076595744680851,0.003345280764636,0.295103092783505,0.413793103448276,0.294478527607362,0.1015625,0.476525821596244,0.144578313253012,0.39,0.234421364985163,0.516173752310536,0.099601593625498,0.031413612565445,0.211920529801324,0.75,0.188524590163934,89.7727272727273
869,0.75,0.666666666666667,0.44481333923565,0.386659208502307,0.237988198932284,0.26904376012966,0.226519337016575,0.166983824928639,0.101190476190476,0.136170212765957,0.381362007168459,0.355670103092783,0.103448275862069,0.236196319018405,0.212053571428571,0.36150234741784,0.243975903614458,0.31,0.243323442136498,0.166358595194085,0.314741035856574,0.149214659685864,0.252759381898455,0,0.229508196721311,79.9166666666667
870,0.568181818181818,0.490196078431373,0.070975357827948,0.490141238987554,0.040460803596516,0.056185845488925,0.066298342541437,0.019980970504282,0.005952380952381,0,0,0.028350515463918,0.039184952978057,0.01840490797546,0.004464285714286,0.046948356807512,0.006024096385542,0.035,0.020771513353116,0.046672828096118,0.02788844621514,0.005235602094241,0.073951434878587,0,0.016393442622951,91.1
871,0.363636363636364,0.274509803921569,0.112955585067139,0.332261222206684,0.102556898005058,0.113452188006483,0.120441988950276,0.074690770694577,0.005952380952381,0.038297872340426,0,0.088917525773196,0.075235109717868,0.064417177914111,0.026785714285714,0.124413145539906,0.036144578313253,0.085,0.06379821958457,0.114140480591497,0.02788844621514,0.013089005235602,0.056291390728477,0,0.024590163934426,85.2173913043478
872,0.727272727272727,0.529411764705882,0.083001328021248,0.393791078170885,0.024164091036808,0.026472177201513,0.043093922651934,0.018553758325404,0.047619047619048,0.046808510638298,0.000477897252091,0.016752577319588,0.001567398119122,0.00920245398773,0.001116071428571,0.049295774647887,0.02710843373494,0.04,0.025717111770524,0.019870609981516,0.083665338645418,0.06282722513089,0.011037527593819,0,0.016393442622951,88.2142857142857
873,0.522727272727273,0.470588235294118,0.501180463331858,0.639071458537267,0.577690362461366,0.582387898433279,0.360220994475138,0.466222645099905,0.214285714285714,0.178723404255319,0.02652329749104,0.413659793814433,0.137931034482759,0.480061349693252,0.564732142857143,0.725352112676056,0.259036144578313,0.67,0.589515331355094,0.415896487985213,0.422310756972112,0.170157068062827,0.137969094922737,0,0.344262295081967,83.5384615384615
874,0.568181818181818,0.450980392156863,0.136269735871329,0.472521325688715,0.051418937903906,0.072933549432739,0.082872928176796,0.023786869647954,0.107142857142857,0.059574468085106,0,0.033505154639175,0.009404388714734,0.061349693251534,0,0.072769953051643,0.033132530120482,0.07,0.028684470820969,0.058687615526802,0.035856573705179,0.102094240837696,0.012141280353201,0,0.065573770491803,76.8571428571429
875,0.159090909090909,0.156862745098039,0.337169839161871,0.130331422178716,0.311042427648216,0.306320907617504,0.266298342541436,0.257849666983825,0.139880952380952,0.131914893617021,0,0.145618556701031,0.090909090909091,0.196319018404908,0.069196428571429,0.286384976525822,0.102409638554217,0.155,0.1513353115727,0.373844731977819,0.02788844621514,0.091623036649215,0.032008830022075,0,0.163934426229508,83.2380952380952
876,0.795454545454545,0.529411764705882,0.026781761841523,0.461613760313243,0.01095813430739,0.012965964343598,0.01878453038674,0.008087535680304,0.00297619047619,0.017021276595745,0.000238948626045,0.010309278350516,0,0.006134969325153,0.002232142857143,0.011737089201878,0.006024096385542,0.01,0.009891196834817,0.009704251386322,0.01195219123506,0.010471204188482,0.007726269315673,0,0.008196721311475,67.4
877,0.431818181818182,0.392156862745098,0.215139442231076,0.47405957208782,0.164091036808092,0.107509454349001,0.138121546961326,0.184110371075167,0.044642857142857,0.042553191489362,0.000716845878136,0.206185567010309,0.03448275862069,0.096625766871166,0.107142857142857,0.225352112676056,0.117469879518072,0.295,0.142433234421365,0.146025878003697,0.043824701195219,0.031413612565445,0.061810154525386,0.375,0.139344262295082,77.1470588235294
878,0.318181818181818,0.215686274509804,0.007451674782352,0.450846035519508,0.009553245293622,0.010264721772015,0.009944751381215,0.008087535680304,0,0,0,0.010309278350516,0.006269592476489,0.004601226993865,0.005580357142857,0.009389671361502,0.003012048192771,0.015,0.008407517309594,0.010166358595194,0,0,0.003311258278146,0,0.008196721311475,78.5
879,0.5,0.411764705882353,0.355245683930943,0.528737239546917,0.223939308794605,0.238249594813614,0.212154696132597,0.170313986679353,0.008928571428571,0.034042553191489,0,0.152061855670103,0.200626959247649,0.151840490797546,0.037946428571429,0.225352112676056,0.105421686746988,0.18,0.1162215628091,0.264325323475046,0.059760956175299,0.010471204188482,0.146799116997792,0,0.10655737704918,81.9807692307692
880,0.363636363636364,0.215686274509804,0.075549653238896,0.41029226681583,0.050295026692891,0.04754186925986,0.03646408839779,0.044243577545195,0.00297619047619,0,0,0.067010309278351,0.029780564263323,0.030674846625767,0.035714285714286,0.063380281690141,0.045180722891566,0.065,0.036597428288823,0.05452865064695,0,0,0.013245033112583,0.125,0.008196721311475,60.0769230769231
